chirp_mass,false_alarm_rate,combined_far,mass1,mass2,snr,spin1z,spin2z,Gamma0,Gamma1,end_time,template_duration,chisq,likelihood,sigmasq,coalescence_phase,bank_chisq,eventid
28.700702667236,1.157138313915e-06,1.4353356234068e-13,47.117332,23.614485,14.91817,0.038690284,0.14594713,472688.0,3139.0,1245955943,2.4198963489025,1.0146464,24.250804408465,885240629.60619,-1.3576725,0.0,S190630ag
29.432984654426,0.0,1.9005275053463e-09,107.32877,12.902694,3.3472133,-0.26202616,-0.26202616,101382.0,NaN,1243533585,0.22277699410915,0.0,0.0,104605360.0,2.520097,NaN,S190602aq
38.981330280851,0.0,3.1675458422439e-10,53.585979,37.650032,12.236875,0.057224628,0.057224628,24390.0,NaN,1242459857,0.24373088777065,0.67242545,0.0,770173824.0,0.17225097,NaN,S190521r
32.96348792731,0.0,3.8010550106926e-09,185.41696,10.617359,3.0405531,0.097560056,0.097560056,114691.0,NaN,1242442967,0.1565758138895,0.0,0.0,46084284.0,1.9100168,NaN,S190521g
55.320711766582,0.0,5.7015825160389e-09,108.41077,39.149906,2.0929246,0.51104957,0.51104957,31637.0,NaN,1242315362,0.17766018211842,0.0,0.0,1207232256.0,-0.88016349,NaN,S190519bj
39.924793243408,0.004405673388506,2.372909985023e-09,48.22736,43.633629,7.1716919,0.65398544,0.93295497,655412.0,227.0,1242107479,1.8389626790746,0.74662626,12.98877854839,1210137354.2421,0.76459658,0.0,S190517h
28.700702667236,6.9480670358252e-07,3.7340031163712e-13,47.117332,23.614485,8.9934006,0.038690284,0.14594713,472688.0,3139.0,1241816086,2.4198963489025,0.93986315,21.462912268534,531130836.49566,2.8647654,0.0,S190513bm
17.832549595205,0.0,1.9005275053463e-09,28.590052,14.980974,2.5509763,-0.11414482,-0.11414482,23703.0,NaN,1241719652,1.0272878408432,0.0,0.0,213396032.0,-0.35502353,NaN,S190512at
1.4812449216843,0.016302766272809,8.8335691573039e-09,2.4542997,1.2089428,4.6641059,0.32150871,-0.047076762,614217.0,577.0,1241492397,255.10378388035,0.80190045,11.789208286304,790025.43116997,-2.425787,0.0,S190510g
16.588201522827,0.0030397752932966,1.6361115950361e-09,55.742626,7.7206206,8.4570713,-0.74016863,-0.82957315,279585.0,3117.0,1240944862,6.2922991718239,0.99275166,13.309144923674,57735132.887678,-2.7932012,0.0,S190503bf
2.594836473465,0.0355794656868,1.9469418176335e-08,7.5904498,1.3392493,6.9109416,0.067197911,-0.0075805523,124742.0,1746.0,1240327333,102.24057760504,1.1301836,11.076206477692,16798345.614417,-2.9304788,0.0,S190426c
1.4869968891144,8.4434528452732e-07,4.5376478712626e-13,2.2661283,1.3069071,12.853062,0.088768743,-0.027511597,555164.0,586.0,1240215503,252.67496043766,0.82219613,21.272231274659,8123708.5551149,-2.5471239,0.0,S190425z
40.491118268412,0.0,1.4887465458546e-08,79.200195,28.699919,7.9530478,-0.22684416,-0.22684416,24499.0,NaN,1239917954,0.17209899425507,1.0717865,0.0,515947520.0,2.7648284,NaN,S190421ar
15.25482749939,2.4369262373823e-21,1.682895861118e-27,26.368868,12.002029,8.6108551,0.44773224,-0.72697771,278688.0,3139.0,1239082262,6.4842416032339,0.81220877,53.747748327401,204249388.4119,-0.75896895,0.0,S190412m
23.718837738037,3.2786172874383e-12,2.8109616461574e-18,32.132198,23.224018,9.3975878,0.27901691,-0.64744294,15567.0,3131.0,1238782700,3.3826832974601,1.0550586,33.213521787844,398389942.70134,0.11397233,0.0,S190408an
