chirp_mass,false_alarm_rate,combined_far,mass1,mass2,snr,spin1z,spin2z,Gamma0,Gamma1,end_time,template_duration,chisq,likelihood,sigmasq,coalescence_phase,bank_chisq,eventid
30.66468562226757,0.004969938762938057,2.815522679531743e-09,40.860004,30.495979,5.0451131,-0.23203126,-0.23203126,1801951.0,911.0,1372471949,17.0,0.88174725,16.96180259688543,792129271.3757253,1.0305127,0.68196833,S230704f
30.50002179905376,2.672148407601595e-06,1.533216963076217e-12,76.482292,17.712578,6.17349,0.13921875,0.13921875,1801907.0,913.0,1372359311,17.0,1.0402344,23.7882406720093,534173313.3761643,0.41798335,1.1070755,S230702an
8.593784,,7.732377e-09,14.106576,7.071556,7.511524,0.047405,0.047405,NaN,NaN,1372203950,3.717041,0.937281,0.0,NaN,1.552569,NaN,S230630bq
70.88627573446816,0.03835982681087422,2.412787446688886e-08,83.150055,79.746513,5.4184752,0.38671875,0.38671875,1811961.0,915.0,1372165104,17.0,0.85740995,15.11554213678707,3151979529.538337,1.4582418,0.74406725,S230630am
36.04190059613605,0.0,3.167545842243851e-10,48.034084,35.837231,13.087459,0.083012573,0.083012573,31706.0,NaN,1372029138,0.3690594491394433,1.2150266,0.0,1140722944.0,-1.3061595,NaN,S230628ax
6.408458021668149,0.0,3.167545842243851e-10,7.9063859,6.8608446,22.714895,-0.0019032401,-0.0019032401,29266.0,NaN,1371866035,7.767825851178607,1.0386227,0.0,71594384.0,-0.69959426,NaN,S230627c
24.927317,,1.300185e-08,34.704226,23.793386,8.017069,0.179468,0.179468,NaN,NaN,1371641481,0.61377,1.005562,0.0,NaN,0.490709,NaN,S230624av
33.92712,,1.004153e-08,47.358221,32.304928,5.66623,-0.536998,-0.536998,NaN,NaN,1370328616,0.435059,1.176255,0.0,NaN,-2.542888,NaN,S230609u
48.19751708821256,0.0001173393885375544,1.369213707937339e-10,76.482292,40.860004,8.1608162,-0.04640625,-0.04640625,1808047.0,914.0,1370292665,17.0,1.1710515,19.39807780308105,1267572011.10217,2.319092,0.9585048,S230608as
30.75882298779734,0.0,1.140316503207786e-08,60.675213,21.649523,5.4124584,-0.44368467,-0.44368467,38024.0,NaN,1370047403,0.3612493550723255,0.90163773,0.0,518489088.0,2.0084262,NaN,S230606d
14.078359,,4.521287e-09,20.833027,12.706301,7.302712,-0.023161,-0.023161,NaN,NaN,1369983241,1.561279,1.0476,0.0,NaN,-1.133686,NaN,S230605o
66.7744140625,0.0,1.713566498778526e-15,97.242424,61.151516,8.970583,-0.76161224,0.85534006,0.0,0.0,1369694512,0.3196628323000033,0.57628608,0.0,0.0,3.0476053,0.0,S230601bf
2.030719848522116,0.0,1.975121185032117e-10,5.9303122,1.0494269,11.597271,0.21658821,0.0,467910.0,NaN,1369419318,52.6518643552113,1.006163,0.0,14688436.0,-2.3846979,NaN,S230529ay
